------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version,2.4
EnvLogger Viewer version,3.9
downloading device type, android
device, SM-G930F
downloading mode, manual
------------------------------,--------------------
serial number, 0445 8800 1115 09
custom name, A3
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution,0.1
samples,2844
time diff [logger-smartphone](sec),113
lat,48.83467
long,-125.135659
accuracy (m),24
------------------------------,--------------------
time,temp
2021-03-21 8:48,8.5
2021-03-21 9:18,8.5
2021-03-21 9:48,8.5
2021-03-21 10:18,8.5
2021-03-21 10:48,8.4
2021-03-21 11:18,8.4
2021-03-21 11:48,8.4
2021-03-21 12:18,8.4
2021-03-21 12:48,8.4
2021-03-21 13:18,8.4
2021-03-21 13:48,8.4
2021-03-21 14:18,8.4
2021-03-21 14:48,8.5
2021-03-21 15:18,8.5
2021-03-21 15:48,8.5
2021-03-21 16:18,8.5
2021-03-21 16:48,8.5
2021-03-21 17:18,8.6
2021-03-21 17:48,8.6
2021-03-21 18:18,8.5
2021-03-21 18:48,8.5
2021-03-21 19:18,8.5
2021-03-21 19:48,8.5
2021-03-21 20:18,8.6
2021-03-21 20:48,8.5
2021-03-21 21:18,8.6
2021-03-21 21:48,8.5
2021-03-21 22:18,8.5
2021-03-21 22:48,8.5
2021-03-21 23:18,8.5
2021-03-21 23:48,8.5
2021-03-22 0:18,8.5
2021-03-22 0:48,8.4
2021-03-22 1:18,8.5
2021-03-22 1:48,8.5
2021-03-22 2:18,8.5
2021-03-22 2:48,8.4
2021-03-22 3:18,8.4
2021-03-22 3:48,8.5
2021-03-22 4:18,8.4
2021-03-22 4:48,8.4
2021-03-22 5:18,8.5
2021-03-22 5:48,8.5
2021-03-22 6:18,8.5
2021-03-22 6:48,8.5
2021-03-22 7:18,8.5
2021-03-22 7:48,8.5
2021-03-22 8:18,8.5
2021-03-22 8:48,8.4
2021-03-22 9:18,8.5
2021-03-22 9:48,8.4
2021-03-22 10:18,8.5
2021-03-22 10:48,8.5
2021-03-22 11:18,8.5
2021-03-22 11:48,8.5
2021-03-22 12:18,8.5
2021-03-22 12:48,8.5
2021-03-22 13:18,8.5
2021-03-22 13:48,8.4
2021-03-22 14:18,8.4
2021-03-22 14:48,8.4
2021-03-22 15:18,8.4
2021-03-22 15:48,8.4
2021-03-22 16:18,8.4
2021-03-22 16:48,8.4
2021-03-22 17:18,8.5
2021-03-22 17:48,8.4
2021-03-22 18:18,8.5
2021-03-22 18:48,8.5
2021-03-22 19:18,8.5
2021-03-22 19:48,8.5
2021-03-22 20:18,8.5
2021-03-22 20:48,8.5
2021-03-22 21:18,8.5
2021-03-22 21:48,8.5
2021-03-22 22:18,8.5
2021-03-22 22:48,8.5
2021-03-22 23:18,8.6
2021-03-22 23:48,8.6
2021-03-23 0:18,8.7
2021-03-23 0:48,8.7
2021-03-23 1:18,8.8
2021-03-23 1:48,8.8
2021-03-23 2:18,8.8
2021-03-23 2:48,8.7
2021-03-23 3:18,8.7
2021-03-23 3:48,8.7
2021-03-23 4:18,8.8
2021-03-23 4:48,8.8
2021-03-23 5:18,8.6
2021-03-23 5:48,8.7
2021-03-23 6:18,8.7
2021-03-23 6:48,8.7
2021-03-23 7:18,8.7
2021-03-23 7:48,8.7
2021-03-23 8:18,8.7
2021-03-23 8:48,8.7
2021-03-23 9:18,8.7
2021-03-23 9:48,8.8
2021-03-23 10:18,8.8
2021-03-23 10:48,8.8
2021-03-23 11:18,8.7
2021-03-23 11:48,8.7
2021-03-23 12:18,8.6
2021-03-23 12:48,8.6
2021-03-23 13:18,8.6
2021-03-23 13:48,8.6
2021-03-23 14:18,8.6
2021-03-23 14:48,8.6
2021-03-23 15:18,8.6
2021-03-23 15:48,8.6
2021-03-23 16:18,8.6
2021-03-23 16:48,8.6
2021-03-23 17:18,8.6
2021-03-23 17:48,8.6
2021-03-23 18:18,8.5
2021-03-23 18:48,8.6
2021-03-23 19:18,8.7
2021-03-23 19:48,8.6
2021-03-23 20:18,8.8
2021-03-23 20:48,8.6
2021-03-23 21:18,8.6
2021-03-23 21:48,8.6
2021-03-23 22:18,8.5
2021-03-23 22:48,8.6
2021-03-23 23:18,8.6
2021-03-23 23:48,8.7
2021-03-24 0:18,8.6
2021-03-24 0:48,8.5
2021-03-24 1:18,8.5
2021-03-24 1:48,8.5
2021-03-24 2:18,8.6
2021-03-24 2:48,8.6
2021-03-24 3:18,8.6
2021-03-24 3:48,8.7
2021-03-24 4:18,8.7
2021-03-24 4:48,8.6
2021-03-24 5:18,8.6
2021-03-24 5:48,8.7
2021-03-24 6:18,8.7
