------------------------------,--------------------
2021-03-21 8:50,8.6
2021-03-21 9:20,8.6
2021-03-21 9:50,8.6
2021-03-21 10:20,8.6
2021-03-21 10:50,8.6
2021-03-21 11:20,8.5
2021-03-21 11:50,8.7
2021-03-21 12:20,8.6
2021-03-21 12:50,8.6
2021-03-21 13:20,8.6
2021-03-21 13:50,8.6
2021-03-21 14:20,8.6
2021-03-21 14:50,8.5
2021-03-21 15:20,8.5
2021-03-21 15:50,8.5
2021-03-21 16:20,8.6
2021-03-21 16:50,8.6
2021-03-21 17:20,8.6
2021-03-21 17:50,8.7
2021-03-21 18:20,8.6
2021-03-21 18:50,8.6
2021-03-21 19:20,8.6
2021-03-21 19:50,8.6
2021-03-21 20:20,8.6
2021-03-21 20:50,8.6
2021-03-21 21:20,8.6
2021-03-21 21:50,8.6
2021-03-21 22:20,8.6
2021-03-21 22:50,8.6
2021-03-21 23:20,8.6
2021-03-21 23:50,8.5
2021-03-22 0:20,8.6
2021-03-22 0:50,8.6
2021-03-22 1:20,8.6
2021-03-22 1:50,8.6
2021-03-22 2:20,8.6
2021-03-22 2:50,8.6
2021-03-22 3:20,8.6
2021-03-22 3:50,8.6
2021-03-22 4:20,8.6
2021-03-22 4:50,8.6
2021-03-22 5:20,8.6
2021-03-22 5:50,8.6
2021-03-22 6:20,8.5
2021-03-22 6:50,8.6
2021-03-22 7:20,8.6
2021-03-22 7:50,8.5
2021-03-22 8:20,8.5
2021-03-22 8:50,8.5
2021-03-22 9:20,8.6
2021-03-22 9:50,8.6
2021-03-22 10:20,8.6
2021-03-22 10:50,8.5
2021-03-22 11:20,8.6
2021-03-22 11:50,8.6
2021-03-22 12:20,8.5
2021-03-22 12:50,8.5
2021-03-22 13:20,8.5
2021-03-22 13:50,8.6
2021-03-22 14:20,8.6
2021-03-22 14:50,8.5
2021-03-22 15:20,8.5
2021-03-22 15:50,8.6
2021-03-22 16:20,8.5
2021-03-22 16:50,8.5
2021-03-22 17:20,8.6
2021-03-22 17:50,8.6
2021-03-22 18:20,8.6
2021-03-22 18:50,8.6
2021-03-22 19:20,8.6
2021-03-22 19:50,8.6
2021-03-22 20:20,8.6
2021-03-22 20:50,8.6
2021-03-22 21:20,8.6
2021-03-22 21:50,8.7
2021-03-22 22:20,8.7
2021-03-22 22:50,8.7
2021-03-22 23:20,8.7
2021-03-22 23:50,8.7
2021-03-23 0:20,8.8
2021-03-23 0:50,8.9
2021-03-23 1:20,8.9
2021-03-23 1:50,8.9
2021-03-23 2:20,8.9
2021-03-23 2:50,8.9
2021-03-23 3:20,8.8
2021-03-23 3:50,8.8
2021-03-23 4:20,8.8
2021-03-23 4:50,8.8
2021-03-23 5:20,8.8
2021-03-23 5:50,8.8
2021-03-23 6:20,8.9
2021-03-23 6:50,8.8
2021-03-23 7:20,8.9
2021-03-23 7:50,8.9
2021-03-23 8:20,8.9
2021-03-23 8:50,8.8
2021-03-23 9:20,8.9
2021-03-23 9:50,8.9
2021-03-23 10:20,8.9
2021-03-23 10:50,8.8
2021-03-23 11:20,8.8
2021-03-23 11:50,8.8
2021-03-23 12:20,8.8
2021-03-23 12:50,8.8
2021-03-23 13:20,8.8
2021-03-23 13:50,8.8
2021-03-23 14:20,8.8
2021-03-23 14:50,8.8
2021-03-23 15:20,8.8
2021-03-23 15:50,8.8
2021-03-23 16:20,8.9
2021-03-23 16:50,8.9
2021-03-23 17:20,8.8
2021-03-23 17:50,8.9
2021-03-23 18:20,8.8
2021-03-23 18:50,8.9
2021-03-23 19:20,8.9
2021-03-23 19:50,8.9
2021-03-23 20:20,8.9
2021-03-23 20:50,8.9
2021-03-23 21:20,8.9
2021-03-23 21:50,8.8
2021-03-23 22:20,8.7
2021-03-23 22:50,8.8
2021-03-23 23:20,8.9
2021-03-23 23:50,8.9
2021-03-24 0:20,8.8
2021-03-24 0:50,8.8
2021-03-24 1:20,8.8
2021-03-24 1:50,8.8
2021-03-24 2:20,8.9
2021-03-24 2:50,8.7
2021-03-24 3:20,8.9
2021-03-24 3:50,8.9
2021-03-24 4:20,8.8
2021-03-24 4:50,8.8
2021-03-24 5:20,8.8
2021-03-24 5:50,8.8
2021-03-24 6:20,8.9
2021-03-24 6:50,8.8
2021-03-24 7:20,8.9
2021-03-24 7:50,8.9
2021-03-24 8:20,8.9
2021-03-24 8:50,9
2021-03-24 9:20,8.9
2021-03-24 9:50,8.9
2021-03-24 10:20,8.9
2021-03-24 10:50,8.8
2021-03-24 11:20,8.7
2021-03-24 11:50,8.7
2021-03-24 12:20,8.6
2021-03-24 12:50,8.6
2021-03-24 13:20,8.7
2021-03-24 13:50,8.7
2021-03-24 14:20,8.8
2021-03-24 14:50,8.8
2021-03-24 15:20,8.8
2021-03-24 15:50,8.8
2021-03-24 16:20,8.7
2021-03-24 16:50,8.7
2021-03-24 17:20,8.7
2021-03-24 17:50,8.1
2021-03-24 18:20,8.4
2021-03-24 18:50,8.8
2021-03-24 19:20,8.7
2021-03-24 19:50,8.8
2021-03-24 20:20,8.8
2021-03-24 20:50,8.9
2021-03-24 21:20,8.8
2021-03-24 21:50,8.9
2021-03-24 22:20,8.9
2021-03-24 22:50,8.9
2021-03-24 23:20,8.9
2021-03-24 23:50,8.9
2021-03-25 0:20,8.8
2021-03-25 0:50,8.9
2021-03-25 1:20,8.9
2021-03-25 1:50,8.8
2021-03-25 2:20,8.8
2021-03-25 2:50,8.8
2021-03-25 3:20,8.8
2021-03-25 3:50,8.8
2021-03-25 4:20,8.8
2021-03-25 4:50,8.8
2021-03-25 5:20,8.8
2021-03-25 5:50,8.9
2021-03-25 6:20,8.8
2021-03-25 6:50,8.8
2021-03-25 7:20,8.8
2021-03-25 7:50,8.8
2021-03-25 8:20,8.8
2021-03-25 8:50,8.9
2021-03-25 9:20,8.8
2021-03-25 9:50,8.8
2021-03-25 10:20,8.8
2021-03-25 10:50,8.9
2021-03-25 11:20,8.9
2021-03-25 11:50,8.9
2021-03-25 12:20,8.9
2021-03-25 12:50,8.9
2021-03-25 13:20,8.9
2021-03-25 13:50,8.9
2021-03-25 14:20,8.9
2021-03-25 14:50,8.9
2021-03-25 15:20,8.8
2021-03-25 15:50,8.8
2021-03-25 16:20,8.8
2021-03-25 16:50,8.9
2021-03-25 17:20,8.7
2021-03-25 17:50,8.9
2021-03-25 18:20,8.9
2021-03-25 18:50,8.8
2021-03-25 19:20,8.9
2021-03-25 19:50,9
2021-03-25 20:20,9
2021-03-25 20:50,9
2021-03-25 21:20,8.9
2021-03-25 21:50,9
2021-03-25 22:20,8.9
2021-03-25 22:50,9
2021-03-25 23:20,9
2021-03-25 23:50,9
2021-03-26 0:20,8.9
2021-03-26 0:50,9
2021-03-26 1:20,8.9
2021-03-26 1:50,8.9
2021-03-26 2:20,8.8
2021-03-26 2:50,8.9
2021-03-26 3:20,8.8
2021-03-26 3:50,8.8
2021-03-26 4:20,8.8
2021-03-26 4:50,8.8
2021-03-26 5:20,8.9
2021-03-26 5:50,8.8
2021-03-26 6:20,8.9
2021-03-26 6:50,9
2021-03-26 7:20,9
2021-03-26 7:50,9
2021-03-26 8:20,8.9
2021-03-26 8:50,9
2021-03-26 9:20,9
2021-03-26 9:50,9.1
2021-03-26 10:20,9
2021-03-26 10:50,9.1
2021-03-26 11:20,8.8
2021-03-26 11:50,8.8
2021-03-26 12:20,8.7
2021-03-26 12:50,8.8
2021-03-26 13:20,8.9
2021-03-26 13:50,8.8
2021-03-26 14:20,8.7
2021-03-26 14:50,8.7
2021-03-26 15:20,8.8
2021-03-26 15:50,8.8
2021-03-26 16:20,8.8
2021-03-26 16:50,8.8
2021-03-26 17:20,8.8
2021-03-26 17:50,8.8
2021-03-26 18:20,8.8
2021-03-26 18:50,8.8
2021-03-26 19:20,8.9
2021-03-26 19:50,8.9
2021-03-26 20:20,8.8
2021-03-26 20:50,8.8
2021-03-26 21:20,8.9
2021-03-26 21:50,8.9
2021-03-26 22:20,9
2021-03-26 22:50,9.1
2021-03-26 23:20,8.9
2021-03-26 23:50,8.9
2021-03-27 0:20,8.9
2021-03-27 0:50,8.8
2021-03-27 1:20,8.8
2021-03-27 1:50,8.9
2021-03-27 2:20,8.8
2021-03-27 2:50,8.8
2021-03-27 3:20,8.9
2021-03-27 3:50,8.8
2021-03-27 4:20,9.2
2021-03-27 4:50,9.1
2021-03-27 5:20,8.8
2021-03-27 5:50,8.8
2021-03-27 6:20,9.3
2021-03-27 6:50,9.2
2021-03-27 7:20,9.2
2021-03-27 7:50,9.1
2021-03-27 8:20,9.2
2021-03-27 8:50,9.1
2021-03-27 9:20,9.1
2021-03-27 9:50,9.2
2021-03-27 10:20,9.2
2021-03-27 10:50,9.1
2021-03-27 11:20,9.1
2021-03-27 11:50,9
2021-03-27 12:20,9
2021-03-27 12:50,9
2021-03-27 13:20,9
2021-03-27 13:50,8.9
2021-03-27 14:20,8.9
2021-03-27 14:50,9
2021-03-27 15:20,8.9
2021-03-27 15:50,8.9
2021-03-27 16:20,8.9
2021-03-27 16:50,8.9
2021-03-27 17:20,8.9
2021-03-27 17:50,9
2021-03-27 18:20,9.1
2021-03-27 18:50,9
2021-03-27 19:20,8.9
2021-03-27 19:50,8.9
2021-03-27 20:20,8.9
2021-03-27 20:50,8.9
2021-03-27 21:20,9
2021-03-27 21:50,8.9
2021-03-27 22:20,9
2021-03-27 22:50,9
2021-03-27 23:20,9
2021-03-27 23:50,9
2021-03-28 0:20,9
2021-03-28 0:50,9
2021-03-28 1:20,8.9
2021-03-28 1:50,9
2021-03-28 2:20,8.9
2021-03-28 2:50,8.9
2021-03-28 3:20,8.9
2021-03-28 3:50,8.9
2021-03-28 4:20,8.9
2021-03-28 4:50,8.9
2021-03-28 5:20,9
2021-03-28 5:50,9
2021-03-28 6:20,9
2021-03-28 6:50,9
2021-03-28 7:20,9
2021-03-28 7:50,9
2021-03-28 8:20,9.1
2021-03-28 8:50,9
2021-03-28 9:20,9
2021-03-28 9:50,9
2021-03-28 10:20,8.9
2021-03-28 10:50,9
2021-03-28 11:20,9
2021-03-28 11:50,9
2021-03-28 12:20,9
2021-03-28 12:50,8.9
2021-03-28 13:20,9
2021-03-28 13:50,9
2021-03-28 14:20,8.9
2021-03-28 14:50,9
2021-03-28 15:20,9
2021-03-28 15:50,8.9
2021-03-28 16:20,8.9
2021-03-28 16:50,8.9
2021-03-28 17:20,8.9
2021-03-28 17:50,8.9
2021-03-28 18:20,8.9
2021-03-28 18:50,8.9
2021-03-28 19:20,8.9
2021-03-28 19:50,8.9
2021-03-28 20:20,8.9
2021-03-28 20:50,8.8
2021-03-28 21:20,8.8
2021-03-28 21:50,8.9
2021-03-28 22:20,8.9
2021-03-28 22:50,8.9
2021-03-28 23:20,9.1
2021-03-28 23:50,9.1
2021-03-29 0:20,9.1
2021-03-29 0:50,9.1
2021-03-29 1:20,9.1
2021-03-29 1:50,9.1
2021-03-29 2:20,9.1
2021-03-29 2:50,9.1
2021-03-29 3:20,8.9
2021-03-29 3:50,9
2021-03-29 4:20,8.9
2021-03-29 4:50,8.9
2021-03-29 5:20,8.9
2021-03-29 5:50,8.9
2021-03-29 6:20,8.9
2021-03-29 6:50,8.9
2021-03-29 7:20,8.8
2021-03-29 7:50,8.9
2021-03-29 8:20,8.9
2021-03-29 8:50,8.8
2021-03-29 9:20,8.8
2021-03-29 9:50,8.8
2021-03-29 10:20,8.8
2021-03-29 10:50,8.9
2021-03-29 11:20,8.8
2021-03-29 11:50,8.9
2021-03-29 12:20,8.9
2021-03-29 12:50,8.9
2021-03-29 13:20,8.9
2021-03-29 13:50,8.8
2021-03-29 14:20,8.8
2021-03-29 14:50,8.8
2021-03-29 15:20,8.8
2021-03-29 15:50,8.8
2021-03-29 16:20,8.9
2021-03-29 16:50,8.9
2021-03-29 17:20,8.9
2021-03-29 17:50,8.8
2021-03-29 18:20,8.8
2021-03-29 18:50,8.8
2021-03-29 19:20,8.8
2021-03-29 19:50,8.8
2021-03-29 20:20,8.8
2021-03-29 20:50,8.9
2021-03-29 21:20,8.9
2021-03-29 21:50,8.9
2021-03-29 22:20,8.9
2021-03-29 22:50,9.1
2021-03-29 23:20,9.4
2021-03-29 23:50,9.4
2021-03-30 0:20,9.6
2021-03-30 0:50,9.6
2021-03-30 1:20,9.7
2021-03-30 1:50,9.7
2021-03-30 2:20,9.7
2021-03-30 2:50,9.8
2021-03-30 3:20,9.8
2021-03-30 3:50,9.8
2021-03-30 4:20,9.8
2021-03-30 4:50,9.8
2021-03-30 5:20,9.6
2021-03-30 5:50,9.7
2021-03-30 6:20,9.7
2021-03-30 6:50,9.4
2021-03-30 7:20,9.2
2021-03-30 7:50,9.1
2021-03-30 8:20,9.1
2021-03-30 8:50,9.1
2021-03-30 9:20,9.2
2021-03-30 9:50,9.1
2021-03-30 10:20,9.2
2021-03-30 10:50,9.1
2021-03-30 11:20,9.3
2021-03-30 11:50,9.3
2021-03-30 12:20,9.2
2021-03-30 12:50,9.2
2021-03-30 13:20,9.2
2021-03-30 13:50,9.3
2021-03-30 14:20,9.2
2021-03-30 14:50,9.2
2021-03-30 15:20,9.1
2021-03-30 15:50,9.1
2021-03-30 16:20,9
2021-03-30 16:50,9.2
2021-03-30 17:20,9.1
2021-03-30 17:50,9.1
2021-03-30 18:20,9
2021-03-30 18:50,9
2021-03-30 19:20,9
2021-03-30 19:50,9
2021-03-30 20:20,9
2021-03-30 20:50,9
2021-03-30 21:20,9.1
2021-03-30 21:50,9.1
2021-03-30 22:20,9
2021-03-30 22:50,9.1
2021-03-30 23:20,9
2021-03-30 23:50,9.2
2021-03-31 0:20,9.2
2021-03-31 0:50,9.3
2021-03-31 1:20,9.4
2021-03-31 1:50,9.4
2021-03-31 2:20,9.4
2021-03-31 2:50,9.4
2021-03-31 3:20,9.1
2021-03-31 3:50,9.1
2021-03-31 4:20,9.1
2021-03-31 4:50,9.1
2021-03-31 5:20,9.2
2021-03-31 5:50,9
2021-03-31 6:20,9
2021-03-31 6:50,9.1
2021-03-31 7:20,9
2021-03-31 7:50,9.1
2021-03-31 8:20,9
2021-03-31 8:50,9.1
2021-03-31 9:20,8.9
2021-03-31 9:50,9.1
2021-03-31 10:20,9.1
2021-03-31 10:50,9.1
2021-03-31 11:20,8.9
2021-03-31 11:50,9
2021-03-31 12:20,8.9
2021-03-31 12:50,9.1
2021-03-31 13:20,9.1
2021-03-31 13:50,9.4
2021-03-31 14:20,9.2
2021-03-31 14:50,9.3
2021-03-31 15:20,9.1
2021-03-31 15:50,9
2021-03-31 16:20,9
2021-03-31 16:50,9
2021-03-31 17:20,9
2021-03-31 17:50,9
2021-03-31 18:20,9
2021-03-31 18:50,8.9
2021-03-31 19:20,8.9
2021-03-31 19:50,8.9
2021-03-31 20:20,8.9
2021-03-31 20:50,8.9
2021-03-31 21:20,9
2021-03-31 21:50,9.1
2021-03-31 22:20,8.9
2021-03-31 22:50,9.1
2021-03-31 23:20,9
2021-03-31 23:50,9.2
2021-04-01 0:20,9.2
2021-04-01 0:50,9
2021-04-01 1:20,9.2
2021-04-01 1:50,9
2021-04-01 2:20,9.1
2021-04-01 2:50,9.1
2021-04-01 3:20,9.1
2021-04-01 3:50,9.1
2021-04-01 4:20,9.1
2021-04-01 4:50,9
2021-04-01 5:20,9
2021-04-01 5:50,9
2021-04-01 6:20,9
2021-04-01 6:50,9
2021-04-01 7:20,8.9
2021-04-01 7:50,9
2021-04-01 8:20,9.1
2021-04-01 8:50,9.1
2021-04-01 9:20,9.1
2021-04-01 9:50,9.3
2021-04-01 10:20,9
2021-04-01 10:50,9.2
2021-04-01 11:20,9.4
2021-04-01 11:50,9.2
2021-04-01 12:20,9.1
2021-04-01 12:50,9.2
2021-04-01 13:20,9.3
2021-04-01 13:50,9.5
2021-04-01 14:20,9.5
2021-04-01 14:50,9.3
2021-04-01 15:20,9.2
2021-04-01 15:50,9.4
2021-04-01 16:20,9.2
2021-04-01 16:50,9.2
2021-04-01 17:20,9.3
2021-04-01 17:50,9.1
2021-04-01 18:20,9.1
2021-04-01 18:50,9
2021-04-01 19:20,9.1
2021-04-01 19:50,9.1
2021-04-01 20:20,9.1
2021-04-01 20:50,9
2021-04-01 21:20,9.1
2021-04-01 21:50,9.2
2021-04-01 22:20,9.1
2021-04-01 22:50,9.2
2021-04-01 23:20,9.2
2021-04-01 23:50,9.1
2021-04-02 0:20,9.1
2021-04-02 0:50,9.1
2021-04-02 1:20,9.1
2021-04-02 1:50,9.2
2021-04-02 2:20,9.1
2021-04-02 2:50,9.1
2021-04-02 3:20,9.2
2021-04-02 3:50,9.2
2021-04-02 4:20,9.2
2021-04-02 4:50,9.5
2021-04-02 5:20,9.3
2021-04-02 5:50,9.2
2021-04-02 6:20,9.1
2021-04-02 6:50,9.4
2021-04-02 7:20,9.4
2021-04-02 7:50,9.4
2021-04-02 8:20,9.4
2021-04-02 8:50,9.4
2021-04-02 9:20,9.3
2021-04-02 9:50,9.3
2021-04-02 10:20,9.3
2021-04-02 10:50,9.2
2021-04-02 11:20,9.2
2021-04-02 11:50,9.2
2021-04-02 12:20,9.3
2021-04-02 12:50,9.3
2021-04-02 13:20,9.3
2021-04-02 13:50,9.3
2021-04-02 14:20,9.3
2021-04-02 14:50,9.3
2021-04-02 15:20,9.3
2021-04-02 15:50,9.3
2021-04-02 16:20,9.2
2021-04-02 16:50,9.1
2021-04-02 17:20,9.2
2021-04-02 17:50,9.3
2021-04-02 18:20,9.2
2021-04-02 18:50,9.2
2021-04-02 19:20,9.2
2021-04-02 19:50,9.1
2021-04-02 20:20,9.1
2021-04-02 20:50,9
2021-04-02 21:20,8.9
2021-04-02 21:50,9
2021-04-02 22:20,9.1
2021-04-02 22:50,9.2
2021-04-02 23:20,9.3
2021-04-02 23:50,9.3
2021-04-03 0:20,9.1
2021-04-03 0:50,9.1
2021-04-03 1:20,9.6
2021-04-03 1:50,9.4
2021-04-03 2:20,9.6
2021-04-03 2:50,9.4
2021-04-03 3:20,9.3
2021-04-03 3:50,9.4
2021-04-03 4:20,9.3
2021-04-03 4:50,9.2
2021-04-03 5:20,9.2
2021-04-03 5:50,9.2
2021-04-03 6:20,9.2
2021-04-03 6:50,9.2
2021-04-03 7:20,9.2
2021-04-03 7:50,9.1
2021-04-03 8:20,9.1
2021-04-03 8:50,9
2021-04-03 9:20,9.1
2021-04-03 9:50,9.1
2021-04-03 10:20,9.1
2021-04-03 10:50,9
2021-04-03 11:20,9.1
2021-04-03 11:50,9.1
2021-04-03 12:20,9.2
2021-04-03 12:50,9.3
2021-04-03 13:20,9.2
2021-04-03 13:50,9.2
2021-04-03 14:20,9.1
2021-04-03 14:50,9.1
2021-04-03 15:20,9.1
2021-04-03 15:50,9.2
2021-04-03 16:20,9.1
2021-04-03 16:50,9.1
2021-04-03 17:20,9.1
2021-04-03 17:50,9.1
2021-04-03 18:20,9
2021-04-03 18:50,9
2021-04-03 19:20,9
2021-04-03 19:50,9
2021-04-03 20:20,9
2021-04-03 20:50,9
2021-04-03 21:20,9
2021-04-03 21:50,9
2021-04-03 22:20,9
2021-04-03 22:50,9.1
2021-04-03 23:20,9.2
2021-04-03 23:50,9.2
2021-04-04 0:20,9.3
2021-04-04 0:50,9.3
2021-04-04 1:20,9.2
2021-04-04 1:50,9.2
2021-04-04 2:20,9.2
2021-04-04 2:50,9.3
2021-04-04 3:20,9.3
2021-04-04 3:50,9.3
2021-04-04 4:20,9.3
2021-04-04 4:50,9.2
2021-04-04 5:20,9.3
2021-04-04 5:50,9.3
2021-04-04 6:20,9.3
2021-04-04 6:50,9.3
2021-04-04 7:20,9.2
2021-04-04 7:50,9.2
2021-04-04 8:20,9.2
2021-04-04 8:50,9.2
2021-04-04 9:20,9.1
2021-04-04 9:50,9.2
2021-04-04 10:20,9.2
2021-04-04 10:50,9.1
2021-04-04 11:20,9.1
2021-04-04 11:50,9.1
2021-04-04 12:20,9.1
2021-04-04 12:50,9
2021-04-04 13:20,9.1
2021-04-04 13:50,9.1
2021-04-04 14:20,9.1
2021-04-04 14:50,9.2
2021-04-04 15:20,9.2
2021-04-04 15:50,9.1
2021-04-04 16:20,9.1
2021-04-04 16:50,9.1
2021-04-04 17:20,9.2
2021-04-04 17:50,9.2
2021-04-04 18:20,9.1
2021-04-04 18:50,9.2
2021-04-04 19:20,9.2
2021-04-04 19:50,9.1
2021-04-04 20:20,9.1
2021-04-04 20:50,9.2
2021-04-04 21:20,9.2
2021-04-04 21:50,9.2
2021-04-04 22:20,9.1
2021-04-04 22:50,9.1
2021-04-04 23:20,9.2
2021-04-04 23:50,9.3
2021-04-05 0:20,9.2
2021-04-05 0:50,9.2
2021-04-05 1:20,9.2
2021-04-05 1:50,9.2
2021-04-05 2:20,9.4
2021-04-05 2:50,9.4
2021-04-05 3:20,9.6
2021-04-05 3:50,9.9
2021-04-05 4:20,10
2021-04-05 4:50,10
2021-04-05 5:20,10.3
2021-04-05 5:50,10.3
2021-04-05 6:20,9.8
2021-04-05 6:50,9.6
2021-04-05 7:20,9.7
2021-04-05 7:50,9.7
2021-04-05 8:20,9.6
2021-04-05 8:50,9.4
2021-04-05 9:20,9.3
2021-04-05 9:50,9.1
2021-04-05 10:20,9.1
2021-04-05 10:50,9.2
2021-04-05 11:20,9.2
2021-04-05 11:50,9.2
2021-04-05 12:20,9.3
2021-04-05 12:50,9.2
2021-04-05 13:20,9.3
2021-04-05 13:50,9.2
2021-04-05 14:20,9.1
2021-04-05 14:50,9.3
2021-04-05 15:20,9.3
2021-04-05 15:50,9.3
2021-04-05 16:20,9.3
2021-04-05 16:50,9.4
2021-04-05 17:20,9.3
2021-04-05 17:50,9.3
2021-04-05 18:20,9.3
2021-04-05 18:50,9.4
2021-04-05 19:20,9.4
2021-04-05 19:50,9.5
2021-04-05 20:20,9.4
2021-04-05 20:50,9.3
2021-04-05 21:20,9.3
2021-04-05 21:50,9.1
2021-04-05 22:20,9.1
2021-04-05 22:50,9.1
2021-04-05 23:20,9
2021-04-05 23:50,9
2021-04-06 0:20,9
2021-04-06 0:50,9.3
2021-04-06 1:20,9
2021-04-06 1:50,9
2021-04-06 2:20,9.1
2021-04-06 2:50,9
2021-04-06 3:20,9.2
2021-04-06 3:50,9.5
2021-04-06 4:20,9.4
2021-04-06 4:50,9.6
2021-04-06 5:20,9.8
2021-04-06 5:50,9.7
2021-04-06 6:20,9.6
2021-04-06 6:50,9.5
2021-04-06 7:20,9.7
2021-04-06 7:50,9.6
2021-04-06 8:20,9.6
2021-04-06 8:50,9.6
2021-04-06 9:20,9.5
2021-04-06 9:50,9.4
2021-04-06 10:20,9.4
2021-04-06 10:50,9.4
2021-04-06 11:20,9.5
2021-04-06 11:50,9.5
2021-04-06 12:20,9.5
2021-04-06 12:50,9.3
2021-04-06 13:20,9.2
2021-04-06 13:50,9.3
2021-04-06 14:20,9.3
2021-04-06 14:50,9.3
2021-04-06 15:20,9.3
2021-04-06 15:50,9.2
2021-04-06 16:20,9.2
2021-04-06 16:50,9.3
2021-04-06 17:20,9.4
2021-04-06 17:50,9.4
2021-04-06 18:20,9.3
2021-04-06 18:50,9.6
2021-04-06 19:20,9.5
2021-04-06 19:50,9.5
2021-04-06 20:20,9.4
2021-04-06 20:50,9.3
2021-04-06 21:20,9.2
2021-04-06 21:50,9.2
2021-04-06 22:20,9.2
2021-04-06 22:50,9.2
2021-04-06 23:20,9.1
2021-04-06 23:50,9.3
2021-04-07 0:20,9.4
2021-04-07 0:50,9.4
2021-04-07 1:20,9.3
2021-04-07 1:50,9.3
2021-04-07 2:20,9.1
2021-04-07 2:50,9.1
2021-04-07 3:20,9.2
2021-04-07 3:50,9.2
2021-04-07 4:20,9.2
2021-04-07 4:50,9.4
2021-04-07 5:20,9.4
2021-04-07 5:50,9.8
2021-04-07 6:20,9.9
2021-04-07 6:50,9.8
2021-04-07 7:20,9.5
2021-04-07 7:50,9.5
2021-04-07 8:20,9.5
2021-04-07 8:50,9.8
2021-04-07 9:20,9.6
2021-04-07 9:50,9.7
2021-04-07 10:20,9.5
2021-04-07 10:50,9.8
2021-04-07 11:20,9.8
2021-04-07 11:50,9.7
2021-04-07 12:20,9.5
2021-04-07 12:50,9.5
2021-04-07 13:20,9.8
2021-04-07 13:50,9.8
2021-04-07 14:20,9.8
2021-04-07 14:50,9.7
2021-04-07 15:20,9.8
2021-04-07 15:50,9.8
2021-04-07 16:20,9.7
2021-04-07 16:50,9.6
2021-04-07 17:20,9.5
2021-04-07 17:50,9.4
2021-04-07 18:20,9.7
2021-04-07 18:50,9.7
2021-04-07 19:20,9.8
2021-04-07 19:50,9.8
2021-04-07 20:20,9.7
2021-04-07 20:50,9.7
2021-04-07 21:20,9.5
2021-04-07 21:50,9.6
2021-04-07 22:20,9.8
2021-04-07 22:50,9.8
2021-04-07 23:20,9.9
2021-04-07 23:50,9.8
2021-04-08 0:20,9.7
2021-04-08 0:50,5.9
2021-04-08 1:20,6
2021-04-08 1:50,6.2
2021-04-08 2:20,6.4
2021-04-08 2:50,6.5
2021-04-08 3:20,6.3
2021-04-08 3:50,6.5
